Timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,Replaced blade
0.391999987,-0.186057791,-0.000875473,-790871,511.5509033,102517,731.2672729,0.654701889,0
0.395999987,-0.187695488,-0.000669479,-790869,508.1176758,102520,731.2672729,0.636514008,0
0.399999986,-0.168727875,-0.003092766,-790867,514.9841309,102523,726.258728,0.633352101,0
0.403999986,-0.209473118,0.009362221,-790865,504.6844482,102526,726.2584229,0.625181615,0
0.407999986,-0.233236328,0.008026123,-790863,501.2512207,102529,728.7626953,0.592004776,0
0.411999985,-0.178199574,-0.007102966,-790861,497.8179932,102532,728.7626953,0.582832515,0
0.415999985,-0.18201229,-0.007187843,-790859,501.2512207,102535,723.7540894,0.605715811,0
0.419999985,-0.19127059,-0.001841545,-790857,490.9515381,102538,718.7452393,0.632606089,0
0.423999985,-0.197168112,0.002067566,-790855,490.9515381,102541,723.7541504,0.662501454,0
0.427999984,-0.208122939,0.006074905,-790853,480.6518555,102544,738.7805176,0.654367864,0
0.431999984,-0.212286532,0.005731583,-790851,480.6518555,102547,738.7802124,0.622155786,0
0.435999984,-0.216311157,0.003949165,-790849,484.085083,102550,733.7713013,0.589943647,0
0.439999984,-0.211686596,-0.000648499,-790847,477.2186279,102552,733.7713013,0.559735,0
0.443999983,-0.209904194,-0.002565384,-790845,473.7854004,102555,721.2498779,0.568593919,0
0.447999983,-0.219342977,0.002314568,-790844,473.7854004,102558,723.7541504,0.585466802,0
0.451999983,-0.184400618,-0.006607056,-790842,473.7854004,102561,728.7630005,0.581340253,0
0.455999982,-0.167118222,-0.011476517,-790840,466.9189453,102564,726.258728,0.593204439,0
0.459999982,-0.18379119,-0.005273819,-790838,456.6192627,102567,723.7540894,0.603065193,0
0.463999982,-0.178763464,-0.003414154,-790836,466.9189453,102570,726.258667,0.596898139,0
0.467999982,-0.16230084,-0.009861946,-790834,460.0524902,102573,723.7540894,0.610765815,0
0.471999981,-0.167297482,-0.006763458,-790833,453.1860352,102576,726.2584229,0.629679203,0
0.475999981,-0.171669364,-0.000984192,-790831,456.6192627,102579,718.7456055,0.641543388,0
0.479999981,-0.170493677,-0.000762939,-790829,449.7528076,102582,718.7456055,0.653407574,0
0.483999981,-0.134164989,-0.010219574,-790827,453.1860352,102584,731.2672729,0.655254424,0
0.48799998,-0.165010273,-0.007379532,-790825,436.0198975,102587,728.7630005,0.643076956,0
0.49199998,-0.17171368,-0.001707077,-790824,439.453125,102590,731.2670288,0.620882213,0
0.49599998,-0.120989136,-0.008602142,-790822,439.453125,102593,733.7716064,0.59972614,0
0.499999979,-0.157090381,0.002296448,-790820,429.1534424,102596,723.7541504,0.590553939,0
0.503999979,-0.165013969,0.002153397,-790819,422.2869873,102599,726.2584229,0.601416409,0
0.507999979,-0.162603453,0.00744915,-790817,422.2869873,102602,723.7540894,0.615284026,0
0.511999979,-0.15841575,0.003080368,-790815,418.8537598,102605,716.241272,0.646181107,0
0.515999978,-0.173363164,0.005526543,-790813,405.1208496,102608,726.258728,0.681122303,0
0.519999978,-0.169108123,0.002432823,-790812,415.4205322,102611,733.7716064,0.679963946,0
0.523999978,-0.149082273,-0.000567436,-790810,405.1208496,102614,733.7716064,0.659772635,0
0.527999977,-0.154699266,0.00174427,-790808,401.6876221,102616,736.2758789,0.63357085,0
0.531999977,-0.166576132,0.004016876,-790807,401.6876221,102619,726.258728,0.627403796,0
0.535999977,-0.1549564,0.000761032,-790805,391.3879395,102622,726.258728,0.644276679,0
0.539999977,-0.174705148,0.007083893,-790804,398.2543945,102625,738.7804565,0.650167525,0
0.543999976,-0.176501155,0.002392769,-790802,391.3879395,102628,733.7713013,0.638991892,0
0.547999976,-0.156822085,-0.002325058,-790800,401.6876221,102631,731.2669678,0.627816141,0
0.551999976,-0.153154939,-0.002813339,-790799,387.9547119,102634,743.7890015,0.599610865,0
0.555999976,-0.15019162,-0.00207901,-790797,391.3879395,102637,721.2498169,0.590438664,0
0.559999975,-0.143435657,-0.004105568,-790796,384.5214844,102640,718.7456055,0.621372819,0
0.563999975,-0.136894628,-0.004768372,-790794,387.9547119,102643,728.7627563,0.650266528,0
0.567999975,-0.143569767,-0.002690315,-790793,381.0882568,102646,728.7630615,0.653115034,0
0.571999974,-0.133741394,-0.007480621,-790791,374.2218018,102648,718.7455444,0.663977563,0
0.575999974,-0.132273704,-0.002653122,-790790,374.2218018,102651,723.7541504,0.665824473,0
0.579999974,-0.125153273,-0.000564575,-790788,377.6550293,102654,733.7716064,0.671715319,0
0.583999974,-0.129864573,-0.003955841,-790787,370.7885742,102657,731.2670288,0.664546549,0
0.587999973,-0.130336627,-0.001714706,-790785,363.9221191,102660,738.7801514,0.621315181,0
0.591999973,-0.139052272,0.003175735,-790784,360.4888916,102663,736.2758789,0.589103043,0
0.595999973,-0.118317567,-0.001519203,-790783,357.0556641,102666,731.2672729,0.571916878,0
0.599999973,-0.125809535,0.000686646,-790781,350.189209,102669,726.2581177,0.566751778,0
0.603999972,-0.125630319,0.001560211,-790780,353.6224365,102672,716.2409058,0.589672029,0
0.607999972,-0.116153844,-0.000266075,-790778,350.189209,102675,728.7627563,0.604541302,0
0.611999972,-0.095014736,-0.006160736,-790777,357.0556641,102678,731.267334,0.586353421,0
0.615999971,-0.098489784,-0.006389618,-790776,339.8895264,102681,726.2587891,0.577181101,0
0.619999971,-0.127027765,0.005691528,-790774,336.4562988,102683,723.7541504,0.590010703,0
0.623999971,-0.14807269,0.012350082,-790773,336.4562988,102686,721.2498779,0.625953496,0
0.627999971,-0.139425844,0.009473801,-790772,329.5898438,102689,721.2497559,0.656850696,0
0.63199997,-0.120575167,0.001188278,-790770,333.0230713,102692,733.7715454,0.649681866,0
0.63599997,-0.139662087,0.003982544,-790769,322.7233887,102695,728.7628174,0.635500968,0
0.63999997,-0.137067974,0.004128456,-790768,319.2901611,102698,736.2758179,0.613306224,0
0.643999969,-0.162795499,0.009979248,-790766,319.2901611,102701,731.2672119,0.581093907,0
0.647999969,-0.142569214,0.006224632,-790765,315.8569336,102704,736.2758789,0.561941385,0
0.651999969,-0.114047386,-0.005649567,-790764,308.9904785,102707,726.2584839,0.568796873,0
0.655999969,-0.099303842,-0.009155273,-790763,308.9904785,102710,726.258667,0.574650645,0
0.659999968,-0.129534394,0.002584457,-790761,302.1240234,102712,721.2498779,0.5885185,0
0.663999968,-0.147357538,0.003479958,-790760,302.1240234,102715,728.7628784,0.612403393,0
0.667999968,-0.100963362,0.00041008,-790759,305.557251,102718,718.7454834,0.639330685,0
0.671999968,-0.085854352,-0.009366035,-790758,302.1240234,102721,726.2584229,0.652196646,0
0.675999967,-0.086247653,-0.009357452,-790757,288.3911133,102724,726.2584839,0.650036514,0
0.679999967,-0.108011544,-0.000834465,-790755,288.3911133,102727,723.7540894,0.644871294,0
0.683999967,-0.113110222,0.003658295,-790754,284.9578857,102730,731.2671509,0.643712819,0
0.687999966,-0.086413637,-0.004012108,-790753,281.5246582,102733,738.7803345,0.628530264,0
0.691999966,-0.08286719,-0.010103226,-790752,281.5246582,102736,731.2672729,0.616389751,0
0.695999966,-0.064420998,-0.010486603,-790751,278.0914307,102739,728.7629395,0.618236542,0
0.699999966,-0.092263602,0.001712799,-790750,278.0914307,102742,726.258667,0.597043574,0
0.703999965,-0.077125743,0.001789093,-790749,274.6582031,102744,736.2757568,0.556817472,0
0.707999965,-0.06791617,-0.00201416,-790748,274.6582031,102747,726.2585449,0.534622729,0
0.711999965,-0.039735347,-0.008218765,-790746,264.3585205,102750,716.241272,0.543518662,0
0.715999965,-0.043881536,-0.003263474,-790745,260.925293,102753,711.2324829,0.593448818,0
0.719999964,-0.087145358,0.006085396,-790744,250.6256104,102756,721.2498169,0.645382583,0
0.723999964,-0.073920794,0.00747776,-790743,260.925293,102759,723.7540894,0.656244934,0
0.727999964,-0.053423293,0.000926971,-790742,257.4920654,102762,721.2496948,0.684136987,0
0.731999963,-0.060038764,0.000173569,-790741,247.1923828,102765,731.2672729,0.678971529,0
0.735999963,-0.051138993,-0.001636505,-790740,254.0588379,102768,731.2672729,0.653808594,0
0.739999963,-0.110377252,0.013360977,-790739,243.7591553,102771,726.2585449,0.650646865,0
0.743999963,-0.107613452,0.017791748,-790738,243.7591553,102774,733.7716675,0.637467504,0
0.747999962,-0.100268066,0.008756638,-790737,243.7591553,102776,736.2758789,0.610264063,0
0.751999962,-0.073999077,0.002830505,-790736,233.4594727,102779,731.2672729,0.58703053,0
0.755999962,-0.113440432,0.006889343,-790735,223.15979,102782,728.7628784,0.583905756,0
0.759999961,-0.098377667,0.005840302,-790735,230.0262451,102785,728.7626953,0.59280175,0
0.763999961,-0.100539684,0.002441406,-790734,233.4594727,102788,728.7628784,0.603627205,0
0.767999961,-0.121810682,0.004943848,-790733,223.15979,102791,718.7454224,0.599500597,0
0.771999961,-0.142763868,0.006568909,-790732,223.15979,102794,721.2498169,0.60832262,0
0.77599996,-0.122914247,0.004430771,-790731,212.8601074,102797,718.7454224,0.638255119,0
0.77999996,-0.119555607,0.001366615,-790730,212.8601074,102800,723.7543335,0.652159691,0
0.78399996,-0.144384071,0.004254341,-790729,205.9936523,102803,723.7542725,0.673002601,0
0.78799996,-0.160079256,0.011733055,-790728,202.5604248,102806,738.7803345,0.672882915,0
0.791999959,-0.149974346,0.004590034,-790728,202.5604248,102808,738.7803345,0.633621633,0
0.795999959,-0.138995886,0.000692368,-790727,202.5604248,102811,736.2758789,0.588423967,0
0.799999959,-0.164861351,0.004171371,-790726,199.1271973,102814,736.2758789,0.552241802,0
0.803999958,-0.150278285,-0.002745628,-790725,199.1271973,102817,726.2584229,0.557056904,0
0.807999958,-0.138055369,-0.003698349,-790724,195.6939697,102820,718.7454224,0.579977155,0
0.811999958,-0.152471587,2.09808E-05,-790724,199.1271973,102823,731.2671509,0.582788765,0
0.815999958,-0.168800101,0.004241943,-790723,192.2607422,102826,726.2585449,0.590683043,0
0.819999957,-0.158964053,-0.000442505,-790722,188.8275146,102829,723.7540894,0.597575545,0
0.823999957,-0.17428112,0.000835419,-790721,185.3942871,102832,726.2583618,0.58836633,0
0.827999957,-0.158548832,-0.005393982,-790721,178.527832,102835,721.2498779,0.60026741,0
0.831999957,-0.194957227,0.003983498,-790720,178.527832,102838,716.2411499,0.631127656,0
0.835999956,-0.187641531,0.00313282,-790719,171.661377,102840,728.7628784,0.643028975,0
0.839999956,-0.184074432,-0.002560616,-790718,171.661377,102843,733.7714233,0.65385437,0
0.843999956,-0.182738602,-0.000834465,-790718,164.7949219,102846,733.7716064,0.648726106,0
0.847999955,-0.20175612,0.001688004,-790717,157.9284668,102849,736.2758789,0.625566483,0
0.851999955,-0.195843875,0.003423691,-790716,175.0946045,102852,731.2671509,0.600329518,0
0.855999955,-0.187726915,-0.005003929,-790716,168.2281494,102855,738.7801514,0.574164808,0
0.859999955,-0.169647098,-0.00868988,-790715,164.7949219,102858,726.2585449,0.550931156,0
0.863999954,-0.153007716,-0.008776665,-790715,157.9284668,102861,721.2498169,0.561830699,0
0.867999954,-0.183522701,-0.001238823,-790714,147.6287842,102864,721.2498169,0.578740537,0
0.871999954,-0.206567138,0.00148201,-790713,151.0620117,102867,718.7454224,0.609600723,0
0.875999953,-0.189944118,0.002349854,-790713,144.1955566,102870,718.7454834,0.651554048,0
0.879999953,-0.175844595,-0.004310608,-790712,133.895874,102872,731.2672729,0.661377728,0
0.883999953,-0.182642251,-0.004554749,-790712,133.895874,102875,731.2671509,0.653244317,0
0.887999953,-0.173907071,-0.004049301,-790711,133.895874,102878,731.2671509,0.638098478,0
0.891999952,-0.183097899,-0.002592087,-790711,133.895874,102881,723.7541504,0.626885891,0
0.895999952,-0.171375975,-0.004378319,-790710,137.3291016,102884,723.7541504,0.636783719,0
0.899999952,-0.16231972,-0.005357742,-790709,120.1629639,102887,731.2671509,0.64861083,0
0.903999952,-0.18569316,0.00289917,-790709,106.4300537,102890,723.7540894,0.640477359,0
0.907999951,-0.167497188,0.002388954,-790708,127.0294189,102893,733.7715454,0.638354063,0
0.911999951,-0.151542515,-0.00670433,-790708,133.895874,102896,733.7713623,0.618125916,0
0.915999951,-0.164868534,-0.003927231,-790708,116.7297363,102899,731.2671509,0.597971618,0
0.91999995,-0.155875519,-0.00283432,-790707,113.2965088,102902,726.2584839,0.617812574,0
0.92399995,-0.188369483,0.004674911,-790707,116.7297363,102905,723.7542114,0.647745073,0
0.92799995,-0.170875907,0.003665924,-790706,106.4300537,102907,721.2496948,0.657568812,0
0.93199995,-0.142861322,-0.007294655,-790706,102.9968262,102910,723.7542725,0.671473503,0
0.935999949,-0.186701268,0.003330231,-790705,92.69714355,102913,726.2584229,0.677364409,0
0.939999949,-0.157745972,-0.001379013,-790705,106.4300537,102916,723.7541504,0.681177616,0
0.943999949,-0.192104653,0.004550934,-790705,85.83068848,102919,731.2671509,0.668035507,0
0.947999949,-0.170073718,-0.000701904,-790704,96.13037109,102922,731.2670898,0.635786235,0
0.951999948,-0.204050303,0.007476807,-790704,89.26391602,102925,731.2670898,0.612626731,0
0.955999948,-0.186183974,0.000387192,-790703,82.39746094,102928,723.7540894,0.605495036,0
0.959999948,-0.125679389,-0.01245594,-790703,96.13037109,102931,726.2583618,0.596285701,0
0.963999947,-0.20439668,0.004787445,-790703,68.66455078,102934,723.7541504,0.610190392,0
0.967999947,-0.200813472,0.006760597,-790702,68.66455078,102937,731.2672119,0.622017503,0
0.971999947,-0.176232338,0.000297546,-790702,78.9642334,102940,733.7713623,0.599859774,0
0.975999947,-0.172986358,-0.003488541,-790702,68.66455078,102942,731.2670288,0.569688201,0
0.979999946,-0.148104802,-0.006053925,-790701,72.09777832,102945,726.2584229,0.564485788,0
0.983999946,-0.173591256,0.003706932,-790701,65.23132324,102948,711.232666,0.590411305,0
0.987999946,-0.181664348,0.007867813,-790701,72.09777832,102951,721.2498779,0.629285336,0
0.991999945,-0.181167498,0.001046181,-790701,54.93164063,102954,733.7712402,0.638181448,0
0.995999945,-0.155737549,-0.007170677,-790700,65.23132324,102957,726.2583618,0.635056615,0
